shipment_id,zone,latitude,longitude,distance_km,weight_kg,package_type,vehicle_type,route_id,stops_per_route,month,day,hour,is_weekend,is_festive,peak_hour,promised_delivery_hrs,actual_delivery_hrs,delay_hrs,on_time,first_attempt,total_cost_inr,fuel_cost_inr,labor_cost_inr,route_efficiency,cost_per_km,cluster,cluster_label
DEL100117,Delhi_NCR,28.469825627378157,76.82098151291088,26.49,4.17,Standard,Van,RT-156,9,5,15,16,1,0,0,8.46,4.13,1.2214,1,1,697.2030000000001,582.7,216.45,98.88399999999999,33.75,3,Cost-Heavy Routes
DEL100118,Pune,18.476982485397798,73.961404228821,5.99,0.14,Standard,Van,RT-141,13,3,2,8,1,1,0,10.32,2.92,1.0106,1,1,261.0348,131.82,206.17,95.226,55.85,0,Optimal
DEL100119,Bangalore,12.870648708243033,77.68570135166372,4.58,1.93,Express,2-Wheeler,RT-108,8,12,11,17,0,0,1,3.79,2.4,0.9238,1,1,165.3834,55.0,147.94,90.624,46.26,0,Optimal
DEL100120,Kolkata,22.739469216137543,88.2328652505263,8.29,0.18,Express,3-Wheeler,RT-105,20,8,13,12,0,1,1,2.13,4.32,1.4694,0,1,349.39320000000004,132.56,311.36,91.80399999999999,54.06,2,Cluster 2
DEL100121,Pune,18.56815052955628,73.88312506579138,10.07,6.8,Heavy,3-Wheeler,RT-156,6,11,23,8,0,1,0,8.7,2.6,0.9796,1,1,263.0784,161.09,138.87,100.0,33.5,0,Optimal
DEL100122,Mumbai,19.24066401446988,72.80314493683422,7.57,3.63,Standard,2-Wheeler,RT-175,20,6,10,17,1,0,1,9.4,2.61,0.5952,1,1,259.13160000000005,90.83,251.21,98.412,43.89,2,Cluster 2
DEL100123,Delhi_NCR,28.74631297611308,77.38668070275368,3.52,2.68,Heavy,3-Wheeler,RT-129,20,2,3,11,1,0,1,10.29,3.21,1.0106,1,1,276.7206,56.28,272.19,91.096,100.87,2,Cluster 2
DEL100124,Mumbai,19.27507639876331,72.95497440848689,12.91,4.34,Express,2-Wheeler,RT-154,15,7,5,8,0,0,0,3.58,3.05,0.7192,1,1,324.909,154.9,226.72,89.326,32.27,2,Cluster 2
DEL100125,Bangalore,12.97401116740295,77.66624653407042,12.21,2.61,Heavy,2-Wheeler,RT-153,5,7,3,15,1,0,0,10.56,2.28,0.8432000000000001,1,1,290.199,146.48,119.64,75.402,30.48,0,Optimal
DEL100126,Kolkata,22.70411674456755,88.39971341132359,15.86,8.68,Express,2-Wheeler,RT-126,19,5,6,18,0,0,1,3.59,3.78,1.0974,1,1,414.648,190.34,284.16,86.84799999999998,33.51,2,Cluster 2
DEL100127,Kolkata,22.41063547089389,88.52583204342744,12.04,3.13,Express,3-Wheeler,RT-158,8,8,13,18,0,0,1,3.21,3.48,1.2586,1,1,292.9212,192.7,185.94,94.636,31.18,0,Optimal
DEL100128,Delhi_NCR,28.744763375515777,77.27355937004407,25.27,6.46,Express,2-Wheeler,RT-106,22,5,10,19,1,0,1,2.38,5.67,1.5190000000000001,0,1,574.6884,303.25,374.39,92.512,29.16,3,Cost-Heavy Routes
DEL100129,Bangalore,12.875486303339201,77.68060991458142,16.57,1.82,Express,3-Wheeler,RT-139,21,1,19,18,0,0,1,2.77,4.13,1.085,0,1,461.5026,265.17,312.47,82.00999999999999,35.7,1,Overloaded Routes
DEL100130,Bangalore,12.937852541978955,77.67793154196453,14.7,0.31,Fragile,2-Wheeler,RT-171,11,9,8,6,1,0,0,8.24,3.27,0.9796,1,1,302.445,176.43,202.48,95.58,26.37,0,Optimal
DEL100131,Mumbai,18.897966863638597,72.9473535913809,20.59,1.88,Standard,2-Wheeler,RT-101,22,4,18,11,0,0,1,10.28,4.98,1.395,1,1,485.71380000000005,247.05,350.24,84.13399999999999,30.25,3,Cost-Heavy Routes
DEL100132,Delhi_NCR,28.89970686288533,76.83374842720238,11.61,0.34,Standard,2-Wheeler,RT-113,17,2,3,17,0,1,1,10.04,4.46,1.8661999999999999,1,1,355.641,139.32,292.0,86.49399999999999,39.27,1,Overloaded Routes
DEL100133,Mumbai,19.289728382899593,72.87207238821686,9.5,2.24,Fragile,2-Wheeler,RT-109,24,4,24,11,0,0,1,9.48,3.99,1.116,1,0,500.9004,113.98,331.64,65.25399999999999,67.61,1,Overloaded Routes
DEL100134,Pune,18.617688362584314,73.98471564521748,12.82,1.65,Express,3-Wheeler,RT-149,24,9,24,14,0,0,0,2.73,3.5,0.558,0,1,425.1312,205.16,314.4,89.08999999999999,42.51,2,Cluster 2
DEL100135,Mumbai,19.105157317444,72.97153476277539,2.32,2.44,Express,Van,RT-117,14,2,17,15,1,0,0,2.94,1.91,0.6448,1,1,222.924,51.13,178.8,100.0,122.98,0,Optimal
DEL100136,Bangalore,13.107480446455472,77.59144911257786,11.63,0.1,Standard,2-Wheeler,RT-117,5,4,8,11,0,0,1,7.81,1.89,0.6758000000000001,1,1,207.4956,139.59,106.3,99.71,22.87,0,Optimal
DEL100137,Chennai,12.980813264625295,80.26689834639089,10.06,0.54,Standard,2-Wheeler,RT-115,6,2,10,18,0,0,1,8.97,2.17,0.806,1,1,197.535,120.74,123.81,100.0,25.17,0,Optimal
DEL100138,Mumbai,19.213530673873567,72.97868554043298,13.65,1.69,Heavy,3-Wheeler,RT-151,21,5,2,13,0,0,1,11.75,4.32,1.3701999999999999,1,1,432.4164,218.38,319.34,96.52399999999999,40.62,2,Cluster 2
DEL100139,Ahmedabad,23.109562729771724,72.58711666296259,19.02,7.51,Express,2-Wheeler,RT-168,7,3,12,12,0,0,1,2.07,3.22,0.9486,0,1,343.551,228.25,168.67,99.82799999999999,23.16,0,Optimal
DEL100140,Ahmedabad,23.113566843235002,72.52404181107413,14.95,1.21,Standard,Van,RT-151,21,10,23,21,1,0,0,8.02,3.53,0.6448,1,1,599.5938000000001,328.91,291.61,67.25999999999999,51.42,1,Overloaded Routes
DEL100141,Mumbai,19.095020094082383,72.75172759814943,6.68,1.38,Standard,3-Wheeler,RT-130,16,2,6,13,0,0,1,11.56,2.84,0.7192,1,0,374.3376,106.94,227.26,58.17399999999999,71.81,1,Overloaded Routes
DEL100142,Bangalore,12.913605040465095,77.578261537205,17.29,3.14,Heavy,2-Wheeler,RT-122,16,9,2,9,0,0,0,11.39,3.77,0.9858,1,1,378.6354,207.45,259.96,91.44999999999999,28.08,3,Cost-Heavy Routes
DEL100143,Mumbai,19.028277711224167,72.95864016200696,25.48,2.31,Standard,2-Wheeler,RT-141,24,5,21,13,1,0,1,11.19,5.69,1.7794,1,0,668.187,305.71,391.14,47.199999999999996,33.63,1,Overloaded Routes
DEL100144,Mumbai,19.024851145571656,72.88460808678676,19.3,0.89,Heavy,3-Wheeler,RT-161,14,10,23,17,0,1,1,7.85,4.74,1.8228,1,1,593.9466,308.79,277.77,59.943999999999996,39.46,1,Overloaded Routes
DEL100145,Delhi_NCR,28.51877206543716,77.06127625414054,4.25,1.32,Standard,2-Wheeler,RT-176,11,5,24,17,1,0,1,11.08,2.64,0.9486,1,1,193.245,51.04,180.32,97.704,58.25,0,Optimal
DEL100146,Hyderabad,17.329544369542102,78.32561857331895,14.86,0.61,Express,2-Wheeler,RT-149,14,1,3,17,0,0,1,3.56,3.0,0.9052,1,1,330.3768,178.31,216.87,100.0,28.5,0,Optimal
DEL100147,Bangalore,13.011207007683483,77.68387447949425,4.74,8.46,Fragile,2-Wheeler,RT-176,22,6,17,16,0,0,0,9.72,3.04,0.7502,1,1,386.2482,56.82,282.52,87.08399999999999,104.57,2,Cluster 2
DEL100148,Delhi_NCR,28.709745173004805,77.1244458306604,8.92,0.35,Express,Van,RT-114,10,7,7,10,1,0,1,2.24,3.3,1.2833999999999999,0,1,303.5994,196.28,195.66,100.0,43.63,0,Optimal
DEL100149,Mumbai,19.020903601080654,73.00900009487154,13.41,1.16,Standard,3-Wheeler,RT-143,11,1,21,18,1,0,1,10.24,2.93,0.9238,1,1,327.3192,214.63,190.54,99.82799999999999,31.28,0,Optimal
DEL100150,Pune,18.529770446284054,73.89375456328892,12.4,0.1,Express,2-Wheeler,RT-141,21,9,5,18,0,1,1,2.13,4.35,1.643,0,1,372.801,148.74,320.28,76.11,38.56,1,Overloaded Routes
DEL100151,Mumbai,18.861538929612898,72.85237434828785,19.09,0.63,Standard,3-Wheeler,RT-144,16,8,23,9,0,0,0,8.06,3.91,1.0478,1,1,470.4726,305.4,264.75,79.76799999999999,31.6,3,Cost-Heavy Routes
DEL100152,Delhi_NCR,28.590097809392926,77.07917594662783,25.55,3.79,Standard,2-Wheeler,RT-134,21,12,1,9,0,0,0,9.82,4.89,1.1842,1,1,506.0562,306.54,339.08,87.792,25.4,3,Cost-Heavy Routes
DEL100153,Bangalore,13.003060329229568,77.63676089135441,14.21,0.56,Fragile,3-Wheeler,RT-121,22,8,8,20,0,0,1,7.44,3.57,0.8494,1,1,408.37679999999995,227.32,300.91,85.07799999999999,36.85,2,Cluster 2
DEL100154,Ahmedabad,23.07158101855869,72.65297665230842,8.49,0.21,Heavy,2-Wheeler,RT-173,18,7,12,18,1,0,1,7.35,2.78,0.7874,1,1,267.9924,101.94,241.43,95.10799999999999,40.45,2,Cluster 2
DEL100155,Mumbai,19.21584358242224,72.96543692286795,2.42,1.61,Express,3-Wheeler,RT-174,15,5,14,18,0,0,1,2.68,2.49,0.806,1,1,216.6138,38.79,207.31,88.736,114.56,2,Cluster 2
DEL100156,Chennai,13.232209478381973,80.10455814566909,21.8,0.1,Standard,Van,RT-137,6,3,16,18,0,0,1,10.67,2.74,0.8122,1,1,499.1532000000001,479.66,143.73,100.0,29.35,3,Cost-Heavy Routes
DEL100157,Chennai,12.928311194273418,80.10189071874453,10.09,0.22,Standard,2-Wheeler,RT-169,5,12,10,14,1,0,0,7.35,2.16,0.7068,1,1,187.7226,121.13,115.6,100.0,23.84,0,Optimal
DEL100158,Mumbai,19.14136362136957,73.01940916468499,10.42,4.12,Standard,2-Wheeler,RT-163,15,9,15,15,0,0,0,10.72,3.1,0.8184,1,1,317.4132,125.08,228.51,94.636,39.04,2,Cluster 2
DEL100159,Chennai,12.94739291863052,80.33175863619907,10.94,3.69,Express,2-Wheeler,RT-106,6,7,21,14,0,0,0,2.86,1.46,0.46499999999999997,1,1,192.14520000000002,131.27,99.03,96.17,22.52,0,Optimal
DEL100160,Mumbai,18.877120325630305,73.03033080804165,13.83,6.17,Heavy,2-Wheeler,RT-143,20,11,24,7,1,0,0,10.07,3.68,1.0106,1,1,422.6508,165.96,288.9,89.20799999999998,39.18,2,Cluster 2
DEL100161,Hyderabad,17.373067940533872,78.33549728995722,14.07,4.82,Express,2-Wheeler,RT-175,7,10,26,16,1,1,0,2.59,2.69,0.8742,1,1,265.7538,168.81,150.06,98.88399999999999,24.22,0,Optimal
DEL100162,Hyderabad,17.420055115715215,78.38987179870217,9.01,2.87,Heavy,Van,RT-106,24,10,15,13,0,1,1,10.48,4.81,1.6678,1,1,426.9486,198.27,360.39,73.868,60.74,1,Overloaded Routes
DEL100163,Bangalore,12.899705515686673,77.5575514877242,10.03,0.13,Standard,Van,RT-165,5,8,10,15,0,0,0,6.08,2.07,0.7998000000000001,1,1,270.0516,220.71,112.33,100.0,34.51,0,Optimal
DEL100164,Delhi_NCR,28.80151294891633,77.17741289367268,7.19,3.82,Standard,2-Wheeler,RT-159,24,6,21,13,0,0,1,7.83,3.41,1.0044,1,1,311.7036,86.32,311.42,91.68599999999999,55.55,2,Cluster 2
DEL100165,Kolkata,22.508957694704602,88.41361682415882,6.68,4.67,Standard,3-Wheeler,RT-100,12,12,28,13,0,0,1,10.07,2.97,1.1532,1,1,260.559,106.88,200.0,92.276,50.01,0,Optimal
DEL100166,Mumbai,19.172267803400437,72.83178720022006,6.66,4.01,Standard,3-Wheeler,RT-161,23,11,7,9,0,0,0,11.92,3.3,0.7936,1,1,339.64320000000004,106.53,299.67,92.866,65.4,2,Cluster 2
DEL100167,Delhi_NCR,28.606774550762676,76.88532026533586,9.96,1.78,Standard,3-Wheeler,RT-117,5,5,26,10,1,0,1,6.02,2.54,0.9486,1,0,324.1836,159.36,129.04,73.396,41.73,0,Optimal
DEL100168,Delhi_NCR,28.490574674767338,77.27678249777549,5.82,0.66,Fragile,2-Wheeler,RT-106,9,8,3,9,1,0,0,9.06,2.05,0.6262,1,1,191.646,69.8,143.72,100.0,42.24,0,Optimal
DEL100169,Hyderabad,17.31350342169347,78.48380718428348,1.0,4.67,Standard,2-Wheeler,RT-153,5,3,2,9,1,0,0,11.54,1.08,0.2976,1,1,78.19500000000001,12.0,77.92,100.0,100.25,0,Optimal
DEL100170,Chennai,13.133618504688974,80.12671923077367,8.4,3.25,Fragile,3-Wheeler,RT-166,15,12,6,20,0,0,1,11.18,2.54,0.7564,1,1,295.6902,134.41,208.73,94.99,45.12,2,Cluster 2
DEL100171,Delhi_NCR,28.68365610981445,76.97959394859095,4.45,9.88,Standard,2-Wheeler,RT-109,13,7,21,9,1,0,0,6.14,1.9,0.5146,1,0,352.07640000000004,53.44,170.35,75.874,101.35,2,Cluster 2
DEL100172,Bangalore,13.137024406333154,77.61924097635197,11.4,0.42,Fragile,Van,RT-160,9,2,9,10,0,0,1,9.18,2.68,0.899,1,1,327.5922,250.74,165.86,99.592,36.85,0,Optimal
DEL100173,Mumbai,19.212696647398822,72.91506796264687,7.18,0.64,Express,Van,RT-158,6,3,10,14,0,0,0,3.84,1.23,0.5518,1,1,172.42680000000001,157.85,90.95,100.0,30.81,0,Optimal
DEL100174,Hyderabad,17.265194386499186,78.52160298145792,13.93,0.6,Fragile,2-Wheeler,RT-158,17,12,4,15,0,0,0,10.74,2.76,0.4774,1,1,304.356,167.16,232.5,95.816,28.01,2,Cluster 2
DEL100175,Delhi_NCR,28.87570167110333,77.22112827410243,4.76,3.93,Standard,2-Wheeler,RT-168,22,2,27,9,0,1,0,7.85,4.01,1.4074,1,1,307.53839999999997,57.16,316.21,84.842,82.77,2,Cluster 2
DEL100176,Chennai,13.177675543770716,80.32105161583709,2.83,0.52,Express,Van,RT-162,16,5,3,17,1,0,1,3.13,2.38,0.8246,1,1,216.5514,62.21,211.18,96.52399999999999,98.18,2,Cluster 2
DEL100177,Mumbai,18.95263589737702,72.81361345197247,10.05,0.17,Fragile,3-Wheeler,RT-107,18,7,9,17,0,0,1,11.67,3.43,0.9299999999999999,1,1,352.3728,160.77,264.04,96.17,44.96,2,Cluster 2
DEL100178,Pune,18.552745247212748,73.873308540942,8.17,16.36,Standard,Van,RT-177,9,11,24,10,0,0,1,11.86,1.97,0.4712,1,1,377.7696,179.82,140.95,100.0,59.25,0,Optimal
DEL100179,Delhi_NCR,28.81993065143336,77.43001618637861,4.17,0.1,Standard,2-Wheeler,RT-154,14,10,22,10,1,0,1,11.36,2.92,1.0415999999999999,1,1,193.8378,50.03,214.18,89.916,59.61,0,Optimal
DEL100180,Mumbai,19.009039620686224,72.82106116769235,16.58,4.51,Standard,3-Wheeler,RT-105,24,11,17,19,0,0,1,7.22,4.93,1.643,1,1,510.588,265.3,364.6,90.506,39.48,3,Cost-Heavy Routes
DEL100181,Delhi_NCR,28.790262757621928,76.99236422488369,5.37,1.14,Fragile,3-Wheeler,RT-100,6,11,14,17,1,0,1,7.17,2.24,1.0478,1,1,311.8128,85.89,126.54,73.04199999999999,74.47,0,Optimal
DEL100182,Pune,18.605653579628417,73.87712147609463,6.47,4.61,Express,Van,RT-155,8,11,10,16,0,1,0,2.6,2.44,0.9114,1,1,244.8342,142.3,149.26,100.0,48.53,0,Optimal
DEL100183,Pune,18.566887474822867,73.7786605941504,18.39,2.02,Express,2-Wheeler,RT-174,16,10,13,8,0,1,0,2.62,4.4,1.457,0,0,560.5158,220.68,282.16,45.43,39.08,1,Overloaded Routes
DEL100184,Mumbai,19.13073669610446,72.88553030362117,14.4,5.8,Standard,2-Wheeler,RT-109,15,1,12,12,1,0,1,6.06,3.79,1.2338,1,1,406.62960000000004,172.82,252.78,96.87799999999999,36.2,3,Cost-Heavy Routes
DEL100185,Hyderabad,17.455312962111417,78.3588049727107,4.96,6.52,Standard,2-Wheeler,RT-122,8,10,27,14,0,0,0,8.35,1.06,0.26039999999999996,1,1,166.179,59.52,100.98,100.0,42.96,0,Optimal
DEL100186,Kolkata,22.657905810730462,88.50197897714013,8.65,0.1,Heavy,Van,RT-115,15,9,1,9,0,0,0,11.44,2.52,0.6076,1,1,316.5864,190.27,208.24,99.356,46.93,0,Optimal
DEL100187,Hyderabad,17.32585893003177,78.33350009443205,4.6,0.2,Standard,Van,RT-115,13,1,28,12,0,0,1,11.39,2.69,0.8122,1,1,225.771,101.28,198.32,84.72399999999999,62.88,0,Optimal
DEL100188,Bangalore,12.808273505116219,77.67469002515514,17.63,0.72,Express,Van,RT-155,14,1,22,14,0,0,0,2.07,3.2,0.7315999999999999,0,1,486.99300000000005,387.95,223.93,93.574,35.41,3,Cost-Heavy Routes
DEL100189,Mumbai,19.12319231623995,72.91400922381422,17.63,2.77,Fragile,Van,RT-105,10,12,19,11,0,0,1,8.29,3.72,1.1594,1,1,488.865,387.8,210.36,91.44999999999999,35.56,3,Cost-Heavy Routes
DEL100190,Delhi_NCR,28.515973548057985,77.07363419713386,27.64,5.48,Standard,2-Wheeler,RT-129,19,10,19,17,0,1,1,9.36,6.24,1.9902,1,1,566.8884,331.64,370.29,88.02799999999999,26.3,3,Cost-Heavy Routes
DEL100191,Pune,18.54861908379654,73.89903005765775,33.59,1.54,Express,2-Wheeler,RT-162,14,8,6,17,0,0,1,3.78,5.08,1.395,0,1,521.8122000000001,403.07,289.93,84.36999999999999,19.92,3,Cost-Heavy Routes
DEL100192,Pune,18.64694638005372,73.79093192576703,7.12,2.33,Standard,2-Wheeler,RT-100,10,6,13,11,1,0,1,9.19,2.09,0.6448,1,1,213.41580000000002,85.43,153.18,100.0,38.43,0,Optimal
DEL100193,Hyderabad,17.493300593916658,78.4415115688365,16.03,0.52,Express,2-Wheeler,RT-150,5,6,19,17,0,0,1,3.13,3.66,1.333,0,1,306.189,192.39,168.21,98.88399999999999,24.49,0,Optimal
DEL100194,Mumbai,19.04268982671653,72.96527932969745,2.49,4.09,Standard,Van,RT-145,24,12,13,8,0,0,0,10.79,3.05,0.7315999999999999,1,1,317.187,54.75,298.6,94.75399999999999,163.41,2,Cluster 2
DEL100195,Mumbai,19.161596268095966,73.04737679811065,11.92,8.55,Express,Van,RT-120,8,9,27,17,0,0,1,2.69,2.73,0.8370000000000001,1,1,383.98620000000005,262.3,159.69,100.0,41.29,0,Optimal
DEL100196,Chennai,12.90135771578165,80.12602741234603,13.69,0.78,Standard,2-Wheeler,RT-137,18,4,26,9,1,0,0,10.39,2.86,0.5146,1,1,318.47400000000005,164.33,243.98,92.276,29.82,2,Cluster 2
DEL100197,Pune,18.581084704282183,73.92351607510192,5.58,1.71,Standard,3-Wheeler,RT-168,24,8,22,8,1,0,0,11.27,2.89,0.6386000000000001,1,1,307.4058,89.23,293.07,84.72399999999999,70.67,2,Cluster 2
DEL100198,Pune,18.46854016663995,73.77382581069669,6.83,0.23,Express,Van,RT-162,24,4,21,15,1,0,0,2.37,3.35,0.8617999999999999,0,1,343.7772,150.21,309.12,84.48799999999999,64.55,2,Cluster 2
DEL100199,Kolkata,22.42998038735875,88.51296680613244,17.7,2.05,Standard,3-Wheeler,RT-149,12,2,4,13,1,0,1,7.52,4.27,1.364,1,1,439.647,283.12,245.32,75.402,31.85,3,Cost-Heavy Routes
DEL100200,Hyderabad,17.31715356365156,78.41318004674044,13.89,1.75,Express,2-Wheeler,RT-111,15,11,24,18,0,0,1,3.62,3.04,0.7626,1,1,333.8244,166.73,226.31,100.0,30.8,0,Optimal
DEL100201,Delhi_NCR,28.51332820111349,77.04849741408235,25.68,0.39,Standard,3-Wheeler,RT-168,19,8,2,11,0,0,1,11.19,5.48,1.5561999999999998,1,1,574.587,410.94,343.85,92.984,28.68,3,Cost-Heavy Routes
DEL100202,Delhi_NCR,28.434711921373044,77.16334185363579,24.03,1.46,Express,2-Wheeler,RT-172,23,12,15,10,0,0,1,2.62,5.58,1.4942,0,0,613.4856,288.37,379.35,52.98199999999999,32.73,1,Overloaded Routes
DEL100203,Pune,18.416903140898054,73.99010695234671,3.09,1.02,Standard,3-Wheeler,RT-143,12,7,12,13,0,0,1,8.45,1.49,0.217,1,1,139.7136,49.48,148.02,100.0,57.92,0,Optimal
DEL100204,Hyderabad,17.33179922866865,78.48900417011158,7.59,1.84,Express,2-Wheeler,RT-151,17,4,27,12,0,0,1,3.77,3.22,0.9362,1,1,272.60220000000004,91.14,248.69,92.866,46.02,2,Cluster 2
DEL100205,Delhi_NCR,28.840039543780726,77.25561415833303,5.17,2.2,Standard,2-Wheeler,RT-108,22,9,7,11,0,0,1,10.88,3.38,0.8184,1,1,291.2364,62.07,294.13,92.03999999999999,72.19,2,Cluster 2
DEL100206,Delhi_NCR,28.666478893275666,77.02703362718076,16.42,0.1,Standard,Van,RT-164,21,9,20,16,1,0,0,6.83,3.86,1.0168,1,1,519.7452000000001,361.22,302.99,94.282,40.58,3,Cost-Heavy Routes
DEL100207,Hyderabad,17.36655066957037,78.53432043431937,12.63,3.58,Standard,3-Wheeler,RT-109,10,8,18,17,1,0,1,8.93,2.76,0.8865999999999999,1,1,296.97720000000004,202.07,176.69,98.76599999999999,30.15,0,Optimal
DEL100208,Delhi_NCR,28.89706968061058,77.26328743289456,5.43,3.12,Express,3-Wheeler,RT-145,19,1,23,18,0,0,1,3.61,3.45,1.2833999999999999,1,1,288.40500000000003,86.84,272.59,92.39399999999999,68.12,2,Cluster 2
DEL100209,Delhi_NCR,28.67889170868501,77.31145535716747,6.04,1.14,Standard,Van,RT-157,17,7,13,19,1,0,1,7.94,3.52,1.4198,1,1,301.54019999999997,132.8,259.28,77.88,64.05,2,Cluster 2
DEL100210,Bangalore,12.962821964299302,77.47104981991028,21.09,0.14,Heavy,2-Wheeler,RT-136,22,5,17,10,0,0,1,11.5,4.39,1.054,1,1,573.6432000000001,253.06,329.5,59.0,34.87,1,Overloaded Routes
DEL100211,Chennai,13.074918726351164,80.33940632112633,8.16,3.52,Heavy,2-Wheeler,RT-151,15,7,4,16,0,0,0,9.92,2.23,0.4402,1,1,237.1746,97.96,197.91,99.592,37.25,0,Optimal
DEL100212,Hyderabad,17.31135602982518,78.54150171178723,2.15,7.76,Standard,Van,RT-112,17,12,25,12,0,0,1,11.88,2.48,0.7068,1,1,260.01300000000003,47.34,222.82,93.22,154.92,2,Cluster 2
DEL100213,Mumbai,18.940420159896576,72.91074830534193,5.09,0.69,Express,2-Wheeler,RT-105,5,9,14,16,0,0,0,2.77,1.44,0.5766,1,1,111.43080000000002,61.07,90.46,100.0,28.07,0,Optimal
DEL100214,Chennai,12.888670579858687,80.21259273406454,28.66,0.98,Standard,Van,RT-157,22,2,20,13,0,0,1,8.37,5.68,1.6181999999999999,1,1,787.1526,630.45,374.74,80.35799999999999,35.22,3,Cost-Heavy Routes
DEL100215,Mumbai,19.190273498002863,72.8542714572717,18.69,0.51,Standard,2-Wheeler,RT-147,9,11,28,21,1,0,0,11.01,3.58,1.085,1,1,346.9128,224.32,197.47,100.0,23.79,0,Optimal
DEL100216,Mumbai,19.14921027601925,72.98863498823691,4.39,2.15,Express,2-Wheeler,RT-131,10,4,13,16,0,0,0,3.4,1.61,0.5766,1,0,243.99960000000002,52.68,136.33,73.27799999999999,71.26,0,Optimal
DEL100217,Chennai,13.220871127791781,80.15866052046385,11.92,0.42,Express,3-Wheeler,RT-110,5,4,3,19,0,0,1,3.5,2.23,0.744,1,1,202.8234,190.71,118.1,100.0,21.82,0,Optimal
DEL100218,Hyderabad,17.38976057053326,78.35334560466565,18.04,1.1,Express,2-Wheeler,RT-104,11,2,26,17,0,0,1,2.89,3.49,0.9176,0,1,318.7002,216.49,210.06,93.338,22.65,0,Optimal
DEL100219,Kolkata,22.74736922575543,88.5244503387735,3.06,2.99,Standard,Van,RT-105,8,3,26,18,0,0,1,11.24,2.0,0.8246,1,1,182.0598,67.28,133.9,100.0,76.32,0,Optimal
DEL100220,Hyderabad,17.438984995598197,78.59471165303175,19.18,2.05,Standard,3-Wheeler,RT-173,13,11,18,17,1,0,1,9.28,3.82,1.1842,1,1,419.0160000000001,306.95,237.77,99.71,28.0,3,Cost-Heavy Routes
DEL100221,Hyderabad,17.432335292045217,78.51825499080097,13.82,1.22,Standard,Van,RT-120,19,8,14,12,0,0,1,9.37,4.16,1.1656,1,1,465.6912,303.97,297.56,86.72999999999999,43.21,2,Cluster 2
DEL100222,Delhi_NCR,28.444562216058006,77.32868929434777,6.56,1.36,Express,Van,RT-141,10,12,15,10,1,0,1,2.22,2.52,1.0602,1,1,259.32660000000004,144.29,168.2,91.33200000000001,50.69,0,Optimal
DEL100223,Mumbai,18.907471067635857,72.99782028907576,15.11,2.06,Express,2-Wheeler,RT-126,21,9,3,11,1,0,1,2.26,4.83,1.6616000000000002,0,1,429.702,181.35,336.96,79.64999999999999,36.45,1,Overloaded Routes
DEL100224,Mumbai,19.201912639451674,72.96262340932289,12.74,0.1,Express,Van,RT-102,24,6,1,6,0,0,0,3.68,3.4,0.7378,1,1,477.89820000000003,280.17,311.06,80.594,48.11,2,Cluster 2
DEL100225,Mumbai,18.866272171236144,72.8409385067836,13.25,0.2,Standard,3-Wheeler,RT-159,22,10,26,13,0,0,1,6.22,4.51,1.3392000000000002,1,1,435.7314,212.04,333.87,79.64999999999999,42.15,1,Overloaded Routes
DEL100226,Ahmedabad,23.002622513982168,72.5720272814943,11.66,5.33,Standard,3-Wheeler,RT-165,8,2,24,13,1,0,1,7.06,1.56,0.3782,1,1,253.7028,186.62,118.54,100.0,27.89,0,Optimal
DEL100227,Mumbai,18.889439236043728,73.03108734690932,5.88,0.2,Standard,Van,RT-148,13,2,17,13,1,1,1,10.93,3.26,1.1408,1,1,297.4062,129.46,218.09,100.0,64.8,0,Optimal
DEL100228,Pune,18.53845056017809,73.8416572931974,6.66,3.07,Standard,3-Wheeler,RT-133,18,7,3,20,0,0,1,6.52,2.78,0.7378,1,1,275.6598,106.53,241.21,100.0,53.08,2,Cluster 2
DEL100229,Hyderabad,17.388943530976,78.45652088917669,9.19,6.32,Standard,3-Wheeler,RT-136,7,8,14,18,1,0,1,11.65,2.56,0.8617999999999999,1,1,330.213,146.97,145.69,70.092,46.09,0,Optimal
DEL100230,Kolkata,22.610208016676214,88.38048779969377,10.97,0.79,Heavy,3-Wheeler,RT-141,5,8,3,9,1,0,0,12.0,2.14,0.5952,1,1,231.2388,175.52,114.74,100.0,27.02,0,Optimal
DEL100231,Bangalore,13.121787190625046,77.62393721901704,15.63,1.16,Heavy,2-Wheeler,RT-164,15,6,13,11,0,0,1,11.32,3.74,1.2152,1,1,353.69100000000003,187.56,251.06,90.152,29.01,2,Cluster 2
DEL100232,Hyderabad,17.59725530518816,78.5979987352108,29.03,2.1,Express,2-Wheeler,RT-159,5,10,15,12,0,0,1,2.89,3.68,1.023,0,1,439.0698,348.42,168.89,98.412,19.39,3,Cost-Heavy Routes
DEL100233,Bangalore,12.872978680025069,77.77570832512536,12.25,5.34,Standard,3-Wheeler,RT-100,16,8,18,11,1,0,1,8.92,3.7,1.209,1,1,377.08320000000003,196.02,257.39,90.86,39.46,2,Cluster 2
DEL100234,Delhi_NCR,28.458183198942738,77.37221479594383,15.47,7.11,Standard,2-Wheeler,RT-158,13,1,14,17,0,0,1,6.49,3.95,1.3578,1,1,384.15000000000003,185.66,242.32,79.886,31.83,3,Cost-Heavy Routes
DEL100235,Chennai,13.002249317390632,80.31949358011126,17.52,3.36,Heavy,2-Wheeler,RT-103,9,9,21,13,0,0,1,10.38,3.12,0.9858,1,1,316.602,210.26,181.27,90.152,23.17,0,Optimal
